candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
F01493,financial_institution\nationwide_current_account_tandc.txt,If you have previously held a Nationwide current account you are not entitled to the introductory rate or offer (where applicable and unless specific offer terms say differently) for that current account product under this agreement.,1,36,19.8,False,False,False,False,False,False,False,False,False
F01494,financial_institution\nationwide_current_account_tandc.txt,Interest on money in your account and charges 7. Our Current Account Interest Rates and Charges leaflet sets out the accounts upon which we pay interest and our charges.,2,29,8.0,True,False,False,False,True,False,False,True,False
F01495,financial_institution\nationwide_current_account_tandc.txt,Our Current Account Interest Rates and Charges leaflet sets out the accounts upon which we pay interest and our charges.,1,20,10.5,False,False,False,False,True,False,False,True,False
F01496,financial_institution\nationwide_current_account_tandc.txt,"Our current interest rates and charges are available from any of our branches, on our website and in our Current Account Interest Rates and Charges leaflet.",1,26,14.5,False,False,False,False,True,False,False,True,False
F01497,financial_institution\nationwide_current_account_tandc.txt,Statements and information about your account 9. We will provide or make available details of all amounts paid into or out of your account.,2,24,7.8,True,False,False,False,False,False,False,False,False
F01498,financial_institution\nationwide_current_account_tandc.txt,We will provide or make available details of all amounts paid into or out of your account.,1,17,8.4,False,False,False,False,False,False,False,False,False
F01499,financial_institution\nationwide_current_account_tandc.txt,We will normally provide you with a monthly statement where there have been transactions out of your account.,1,18,8.5,False,False,False,False,False,False,False,False,False
F01500,financial_institution\nationwide_current_account_tandc.txt,"However, you can ask us to make a statement available to you instead in which case we won’t automatically provide you with a monthly statement unless you ask for one (you can also request a mini statement from any Nationwide cash machine in the UK).",1,45,19.8,False,False,False,False,False,False,False,False,True
F01501,financial_institution\nationwide_current_account_tandc.txt,"Unless the additional conditions for your account say otherwise, you can normally choose whether to receive communications (including statements): a) electronically (also known as paperless); or b) by post.",1,29,18.9,False,False,False,False,False,False,False,False,False
F01502,financial_institution\nationwide_current_account_tandc.txt,You’ll need to give us your email address and be registered for Internet Banking if you want paperless communications.,1,19,11.7,False,False,False,False,False,False,False,False,False
F01503,financial_institution\nationwide_current_account_tandc.txt,"10. If you choose paperless communications: a) once a statement or any other document has been sent to you via Internet Banking, we won’t make any changes to them; and b) we will still send you certain communications via the post.",2,41,18.8,True,False,False,False,False,False,False,False,False
F01504,financial_institution\nationwide_current_account_tandc.txt,"If you choose paperless communications: a) once a statement or any other document has been sent to you via Internet Banking, we won’t make any changes to them; and b) we will still send you certain communications via the post.",1,40,18.6,False,False,False,False,False,False,False,False,False
F01505,financial_institution\nationwide_current_account_tandc.txt,"If you change your mind about how you want to get your communications, you can tell us at any time. 11.",1,21,7.8,True,False,False,False,False,False,False,False,False
F01506,financial_institution\nationwide_current_account_tandc.txt,"For joint accounts, if any of you choose paperless communications the account will become paperless which means all account holders will be converted to paperless communications.",1,26,16.3,False,False,False,False,False,False,False,False,False
F01507,financial_institution\nationwide_current_account_tandc.txt,This means we will no longer provide paper statements on the account to either of you.,1,16,6.9,False,False,False,False,False,False,False,False,False
F01508,financial_institution\nationwide_current_account_tandc.txt,"Any statement will be provided through the Internet Bank, and an email will normally be sent to your nominated email address.",1,21,12.3,False,False,False,False,False,False,False,False,False
F01509,financial_institution\nationwide_current_account_tandc.txt,"12. For joint accounts, when we send a communication (including statements) in the post we will only send one copy addressed to both of you to the first named account holder’s address (unless you ask us otherwise).",2,37,16.1,True,False,False,False,False,False,False,False,False
F01510,financial_institution\nationwide_current_account_tandc.txt,"For joint accounts, when we send a communication (including statements) in the post we will only send one copy addressed to both of you to the first named account holder’s address (unless you ask us otherwise).",1,36,15.8,False,False,False,False,False,False,False,False,False
F01511,financial_institution\nationwide_current_account_tandc.txt,"If you are registered for Internet Banking, the statement will also be provided through the Internet Bank.",1,17,10.5,False,False,False,False,False,False,False,False,False
