candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
C04474,financial_institution\nationwide_current_account_tandc.txt,"If you wish to cancel a cheque you must contact us immediately. Payments out of your account made or sent outside of the UK made in pounds sterling or a Foreign currency Type of payment How you give your How you agree to us Additional Information instruction making the payment Getting cash using At cash machines By inserting your debit We may set limits on how your card that display the Visa card and PIN and you can use a card or other sign abroad confirming the payment device, for example, limiting details are correct.",2,95,20.4,False,False,False,False,False,False,False,False,True
C04475,financial_institution\nationwide_current_account_tandc.txt,"Payments out of your account made or sent outside of the UK made in pounds sterling or a Foreign currency Type of payment How you give your How you agree to us Additional Information instruction making the payment Getting cash using At cash machines By inserting your debit We may set limits on how your card that display the Visa card and PIN and you can use a card or other sign abroad confirming the payment device, for example, limiting details are correct.",1,83,34.3,False,False,False,False,False,False,False,False,True
C04476,financial_institution\nationwide_current_account_tandc.txt,"Payments out of your account made or sent outside of the UK made in pounds sterling or a Foreign currency Type of payment How you give your How you agree to us Additional Information instruction making the payment Getting cash using At cash machines By inserting your debit We may set limits on how your card that display the Visa card and PIN and you can use a card or other sign abroad confirming the payment device, for example, limiting details are correct. the amount of cash you can withdraw in a day.",2,93,19.7,False,False,False,False,False,False,False,False,True
C04477,financial_institution\nationwide_current_account_tandc.txt,the amount of cash you can withdraw in a day.,1,10,2.5,False,False,False,False,False,False,False,False,True
C04478,financial_institution\nationwide_current_account_tandc.txt,the amount of cash you can withdraw in a day. We will tell you what these limits are when we give you the card or device.,2,26,3.1,False,False,False,False,False,False,False,False,True
C04479,financial_institution\nationwide_current_account_tandc.txt,We will tell you what these limits are when we give you the card or device.,1,16,3.9,False,False,False,False,False,False,False,False,False
C04480,financial_institution\nationwide_current_account_tandc.txt,We will tell you what these limits are when we give you the card or device. Occasionally when you use a cash machine the machine provider may make cash withdrawal charges over which we have no control.,2,37,8.2,False,False,False,False,False,False,False,True,True
C04481,financial_institution\nationwide_current_account_tandc.txt,Occasionally when you use a cash machine the machine provider may make cash withdrawal charges over which we have no control.,1,21,11.7,False,False,False,False,False,False,False,True,True
C04482,financial_institution\nationwide_current_account_tandc.txt,Occasionally when you use a cash machine the machine provider may make cash withdrawal charges over which we have no control. Make sure you read all the on- screen instructions carefully when using non Nationwide cash machines.,2,37,10.1,False,False,False,False,False,False,False,True,True
C04483,financial_institution\nationwide_current_account_tandc.txt,Make sure you read all the on- screen instructions carefully when using non Nationwide cash machines.,1,16,8.4,False,False,False,False,False,False,False,False,True
